commit,faults,path,SwitchCount,MaxStretch,MaxStretchNormalized,MinStretch,MinStretchNormalized,AvgStretch,AvgStretchNormalized
HEAD,4,package html - package study - object bits,0.0,82.0,1.0,82.0,1.0,82.0,1.0
HEAD,0,package user - class Country,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package user - object Countries,0.0,308.0,1.0,308.0,1.0,308.0,1.0
HEAD,7,package security - class GarbageCollector,7.0,56.0,0.49122807017543857,7.0,0.06140350877192982,20.25,0.17763157894736842
HEAD,0,package security - class GarbageCollector - class ApplyData,0.0,3.0,1.0,3.0,1.0,3.0,1.0
HEAD,0,package evalCache - object Validator,0.0,17.0,1.0,17.0,1.0,17.0,1.0
HEAD,0,package evalCache - object Validator - class Error,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,1,package game - class Progress,0.0,23.0,1.0,23.0,1.0,23.0,1.0
HEAD,0,package game - object Progress,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package board - object editor,0.0,36.0,1.0,36.0,1.0,36.0,1.0
HEAD,8,package common - object Future,0.0,100.0,1.0,100.0,1.0,100.0,1.0
HEAD,7,package tournament - class Tournament,0.0,131.0,1.0,131.0,1.0,131.0,1.0
HEAD,0,package tournament - class EnterableTournaments,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,16,package tournament - object Tournament,0.0,85.0,1.0,85.0,1.0,85.0,1.0
HEAD,0,package tournament - object Tournament - class PastAndNext,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package tournament - object Tournament - class JoinResult,0.0,3.0,1.0,3.0,1.0,3.0,1.0
HEAD,1,package tournament - object Tournament - object JoinResult,0.0,8.0,1.0,8.0,1.0,8.0,1.0
HEAD,1,package tournament - object Tournament - object JoinResult - object Ok,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package tournament - object Tournament - object JoinResult - object WrongEntryCode,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,1,package tournament - object Tournament - object JoinResult - object Paused,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,1,package tournament - object Tournament - object JoinResult - object Verdicts,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,1,package tournament - object Tournament - object JoinResult - object MissingTeam,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,1,package tournament - object Tournament - object JoinResult - object Nope,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,6,package html - object dev,0.0,87.0,1.0,87.0,1.0,87.0,1.0
HEAD,2,package mod - class ModActivity,0.0,103.0,1.0,103.0,1.0,103.0,1.0
HEAD,2,package mod - object ModActivity,0.0,100.0,1.0,100.0,1.0,100.0,1.0
HEAD,0,package mod - object ModActivity - class Result,0.0,5.0,1.0,5.0,1.0,5.0,1.0
HEAD,0,package mod - object ModActivity - class Day,0.0,4.0,1.0,4.0,1.0,4.0,1.0
HEAD,0,package mod - object ModActivity - trait Period,0.0,3.0,1.0,3.0,1.0,3.0,1.0
HEAD,0,package mod - object ModActivity - object Period,0.0,15.0,1.0,15.0,1.0,15.0,1.0
HEAD,0,package mod - object ModActivity - object Period - object Week,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package mod - object ModActivity - object Period - object Month,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package mod - object ModActivity - object Period - object Year,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package mod - object ModActivity - class Who,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package mod - object ModActivity - object Who,0.0,6.0,1.0,6.0,1.0,6.0,1.0
HEAD,0,package mod - object ModActivity - object Who - class Me,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package mod - object ModActivity - object Who - object Team,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package mod - object ModActivity - trait Action,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,2,package mod - object ModActivity - object Action,0.0,34.0,1.0,34.0,1.0,34.0,1.0
HEAD,0,package mod - object ModActivity - object Action - object Message,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package mod - object ModActivity - object Action - object MarkCheat,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package mod - object ModActivity - object Action - object MarkTroll,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package mod - object ModActivity - object Action - object MarkBoost,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package mod - object ModActivity - object Action - object CloseAccount,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package mod - object ModActivity - object Action - object ChatTimeout,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package mod - object ModActivity - object Action - object Appeal,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package mod - object ModActivity - object Action - object SetEmail,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package mod - object ModActivity - object Action - object Streamer,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package mod - object ModActivity - object Action - object Blog,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,1,package mod - object ModActivity - object Action - object ForumAdmin,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package mod - object ModActivity - object json,0.0,21.0,1.0,21.0,1.0,21.0,1.0
HEAD,0,package lila - package shutup - package object shutup,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package insight - class InsightPerfStats,0.0,7.0,1.0,7.0,1.0,7.0,1.0
HEAD,0,package insight - object InsightPerfStats,0.0,3.0,1.0,3.0,1.0,3.0,1.0
HEAD,0,package insight - object InsightPerfStats - class WithGameIds,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package insight - class InsightPerfStatsApi,0.0,59.0,1.0,59.0,1.0,59.0,1.0
HEAD,12,package study - object show,0.0,61.0,1.0,61.0,1.0,61.0,1.0
HEAD,0,package plan - object indexPayPal,0.0,85.0,1.0,85.0,1.0,85.0,1.0
HEAD,51,package report - class ReportApi,2.0,511.0,0.7885802469135802,30.0,0.046296296296296294,226.33333333333334,0.34927983539094654
HEAD,2,package report - class ReportApi - object accuracy,1.0,42.0,0.9545454545454546,4.0,0.09090909090909091,23.0,0.5227272727272727
HEAD,8,package report - class ReportApi - object inquiries,0.0,120.0,1.0,120.0,1.0,120.0,1.0
HEAD,5,package controllers - class Insight,0.0,109.0,1.0,109.0,1.0,109.0,1.0
HEAD,1,package swiss - class Swiss,0.0,64.0,1.0,64.0,1.0,64.0,1.0
HEAD,1,package swiss - object Swiss,0.0,64.0,1.0,64.0,1.0,64.0,1.0
HEAD,0,package swiss - object Swiss - class Id,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package swiss - object Swiss - class Round,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package swiss - object Swiss - class Points,0.0,4.0,1.0,4.0,1.0,4.0,1.0
HEAD,0,package swiss - object Swiss - class TieBreak,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package swiss - object Swiss - class Performance,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package swiss - object Swiss - class Score,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package swiss - object Swiss - class IdName,0.0,3.0,1.0,3.0,1.0,3.0,1.0
HEAD,0,package swiss - object Swiss - class Settings,0.0,15.0,1.0,15.0,1.0,15.0,1.0
HEAD,0,package swiss - object Swiss - object ChatFor,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package swiss - object Swiss - object RoundInterval,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package swiss - object Swiss - class PastAndNext,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package swiss - object Swiss - class RoundInfo,0.0,4.0,1.0,4.0,1.0,4.0,1.0
HEAD,0,package lila - package perfStat - package object perfStat,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,9,package common - class ContentSecurityPolicy,0.0,103.0,1.0,103.0,1.0,103.0,1.0
HEAD,8,package controllers - class Streamer,4.0,124.0,0.6262626262626263,2.0,0.010101010101010102,41.0,0.20707070707070707
HEAD,4,package appeal - class Appeal,0.0,52.0,1.0,52.0,1.0,52.0,1.0
HEAD,1,package appeal - object Appeal,0.0,33.0,1.0,33.0,1.0,33.0,1.0
HEAD,0,package appeal - object Appeal - trait Status,0.0,3.0,1.0,3.0,1.0,3.0,1.0
HEAD,0,package appeal - object Appeal - object Status,0.0,7.0,1.0,7.0,1.0,7.0,1.0
HEAD,0,package appeal - object Appeal - object Status - object Unread,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package appeal - object Appeal - object Status - object Read,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package appeal - object Appeal - object Status - object Muted,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package appeal - object Appeal - class WithUser,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package appeal - object Appeal - class SnoozeKey,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package appeal - class AppealMsg,0.0,5.0,1.0,5.0,1.0,5.0,1.0
HEAD,1,package streamer - object BsonHandlers,0.0,17.0,1.0,17.0,1.0,17.0,1.0
HEAD,3,package memo - class Syncache,0.0,86.0,1.0,86.0,1.0,86.0,1.0
HEAD,1,package memo - class Syncache - <$anon: <error>>,0.0,10.0,1.0,10.0,1.0,10.0,1.0
HEAD,0,package memo - object Syncache,0.0,10.0,1.0,10.0,1.0,10.0,1.0
HEAD,0,package memo - object Syncache - trait Strategy,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package memo - object Syncache - object NeverWait,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package memo - object Syncache - class WaitAfterUptime,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package memo - object Syncache - trait ExpireAfter,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package memo - object Syncache - class ExpireAfterAccess,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package memo - object Syncache - class ExpireAfterWrite,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,6,package tournament - class TournamentNotify,1.0,32.0,0.9696969696969697,3.0,0.09090909090909091,17.5,0.5303030303030303
HEAD,1,package api - class InfluxEvent,0.0,18.0,1.0,18.0,1.0,18.0,1.0
HEAD,12,package relay - class RelaySync,1.0,211.0,0.9952830188679245,8.0,0.03773584905660377,109.5,0.5165094339622641
HEAD,0,package relay - trait SyncResult,0.0,3.0,1.0,3.0,1.0,3.0,1.0
HEAD,1,package relay - object SyncResult,0.0,17.0,1.0,17.0,1.0,17.0,1.0
HEAD,1,package relay - object SyncResult - class Ok,0.0,4.0,1.0,4.0,1.0,4.0,1.0
HEAD,0,package relay - object SyncResult - object Timeout,0.0,4.0,1.0,4.0,1.0,4.0,1.0
HEAD,0,package relay - object SyncResult - class Error,0.0,3.0,1.0,3.0,1.0,3.0,1.0
HEAD,0,package relay - object SyncResult - class ChapterResult,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package relay - class RelayPlayer,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package relay - class RelayPlayers,0.0,30.0,1.0,30.0,1.0,30.0,1.0
HEAD,0,package lila - package tv - package object tv,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,4,package base - object embed,0.0,27.0,1.0,27.0,1.0,27.0,1.0
HEAD,8,package setup - class Env,0.0,19.0,1.0,19.0,1.0,19.0,1.0
HEAD,1,package common - object constants,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,2,package mod - class ModNotifier,1.0,28.0,0.9655172413793104,5.0,0.1724137931034483,16.5,0.5689655172413793
HEAD,0,package common - object LilaCache,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package blog - class BlogConfig,0.0,5.0,1.0,5.0,1.0,5.0,1.0
HEAD,1,package blog - class Env,0.0,17.0,1.0,17.0,1.0,17.0,1.0
HEAD,0,package game - object AnonCookie,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,5,package controllers - class Timeline,0.0,30.0,1.0,30.0,1.0,30.0,1.0
HEAD,10,package db - trait dsl,2.0,193.0,0.5316804407713499,44.0,0.12121212121212122,130.33333333333334,0.3590449954086318
HEAD,0,package db - trait dsl - trait CurrentDateValueProducer,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package db - trait dsl - class BooleanCurrentDateValueProducer,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package db - trait dsl - class StringCurrentDateValueProducer,0.0,11.0,1.0,11.0,1.0,11.0,1.0
HEAD,0,package db - trait dsl - trait ElementBuilder,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package db - trait dsl - trait Expression,0.0,4.0,1.0,4.0,1.0,4.0,1.0
HEAD,0,package db - trait dsl - class SimpleExpression,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package db - trait dsl - class CompositeExpression,0.0,7.0,1.0,7.0,1.0,7.0,1.0
HEAD,0,package db - trait dsl - trait ComparisonOperators,0.0,37.0,1.0,37.0,1.0,37.0,1.0
HEAD,1,package db - trait dsl - trait ElementOperators,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package db - trait dsl - trait EvaluationOperators,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package db - trait dsl - trait ArrayOperators,0.0,9.0,1.0,9.0,1.0,9.0,1.0
HEAD,1,package db - trait dsl - object $sort,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,2,package db - trait dsl - object $lookup,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package db - trait dsl - class ElementBuilderLike,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package db - object dsl,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package teamSearch - object Fields,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,5,package game - class GifExport,0.0,141.0,1.0,141.0,1.0,141.0,1.0
HEAD,1,package hub - class BoundedAsyncActor,8.0,20.0,0.3333333333333333,1.0,0.016666666666666666,9.222222222222221,0.1537037037037037
HEAD,0,package hub - object BoundedAsyncActor,0.0,18.0,1.0,18.0,1.0,18.0,1.0
HEAD,0,package hub - object BoundedAsyncActor - class EnqueueException,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package hub - object BoundedAsyncActor - class SizedQueue,0.0,6.0,1.0,6.0,1.0,6.0,1.0
HEAD,0,package hub - object BoundedAsyncActor - <$anon: java.util.function.UnaryOperator[lila.hub.BoundedAsyncActor.State]>,0.0,3.0,1.0,3.0,1.0,3.0,1.0
HEAD,10,package game - class GameRepo,0.0,542.0,1.0,542.0,1.0,542.0,1.0
HEAD,0,package game - class GameRepo - object light,0.0,21.0,1.0,21.0,1.0,21.0,1.0
HEAD,2,package game - class GameRepo - object holdAlert,0.0,42.0,1.0,42.0,1.0,42.0,1.0
HEAD,5,package clas - object studentDashboard,0.0,103.0,1.0,103.0,1.0,103.0,1.0
HEAD,0,package lila - package msg - package object msg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,4,package show - object side,0.0,143.0,1.0,143.0,1.0,143.0,1.0
HEAD,0,package tutor - object openings,0.0,45.0,1.0,45.0,1.0,45.0,1.0
HEAD,1,package app - package http - class LilaHttpRequestHandler,0.0,16.0,1.0,16.0,1.0,16.0,1.0
HEAD,1,package rating - class Env,0.0,12.0,1.0,12.0,1.0,12.0,1.0
HEAD,0,package hub - package actorApi - class Announce,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package hub - package actorApi - package streamer - class StreamStart,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,1,package hub - package actorApi - package map - class Tell,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package hub - package actorApi - package map - class TellIfExists,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package hub - package actorApi - package map - class TellMany,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,1,package hub - package actorApi - package map - class TellAll,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,1,package hub - package actorApi - package map - class Exists,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,1,package hub - package actorApi - package socket - class SendTo,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package hub - package actorApi - package socket - class SendToAsync,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,1,package hub - package actorApi - package socket - object SendTo,0.0,6.0,1.0,6.0,1.0,6.0,1.0
HEAD,0,package hub - package actorApi - package socket - class SendTos,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package hub - package actorApi - package socket - object SendTos,0.0,4.0,1.0,4.0,1.0,4.0,1.0
HEAD,0,package hub - package actorApi - package socket - object remote,0.0,5.0,1.0,5.0,1.0,5.0,1.0
HEAD,0,package hub - package actorApi - package socket - object remote - class TellSriIn,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package hub - package actorApi - package socket - object remote - class TellSriOut,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package hub - package actorApi - package socket - object remote - class TellUserIn,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package hub - package actorApi - package socket - class ApiUserIsOnline,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package hub - package actorApi - package clas - class AreKidsInSameClass,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package hub - package actorApi - package clas - class IsTeacherOf,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package hub - package actorApi - package clas - class ClasMatesAndTeachers,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,1,package hub - package actorApi - package report - class Cheater,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,4,package hub - package actorApi - package report - class Shutup,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package hub - package actorApi - package report - class AutoFlag,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package hub - package actorApi - package report - class CheatReportCreated,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package hub - package actorApi - package security - class GarbageCollect,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package hub - package actorApi - package security - class CloseAccount,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package hub - package actorApi - package security - class DeletePublicChats,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package hub - package actorApi - package msg - class SystemMsg,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package hub - package actorApi - package puzzle - class StormRun,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package hub - package actorApi - package puzzle - class RacerRun,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package hub - package actorApi - package puzzle - class StreakRun,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,1,package hub - package actorApi - package shutup - class RecordPublicForumMessage,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,1,package hub - package actorApi - package shutup - class RecordTeamForumMessage,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,1,package hub - package actorApi - package shutup - class RecordPrivateMessage,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,1,package hub - package actorApi - package shutup - class RecordPrivateChat,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,1,package hub - package actorApi - package shutup - class RecordPublicChat,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package hub - package actorApi - package shutup - class PublicSource,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package hub - package actorApi - package shutup - object PublicSource,0.0,8.0,1.0,8.0,1.0,8.0,1.0
HEAD,0,package hub - package actorApi - package shutup - object PublicSource - class Tournament,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package hub - package actorApi - package shutup - object PublicSource - class Simul,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package hub - package actorApi - package shutup - object PublicSource - class Study,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package hub - package actorApi - package shutup - object PublicSource - class Watcher,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package hub - package actorApi - package shutup - object PublicSource - class Team,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package hub - package actorApi - package shutup - object PublicSource - class Swiss,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,1,package hub - package actorApi - package mod - class MarkCheater,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,1,package hub - package actorApi - package mod - class MarkBooster,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,1,package hub - package actorApi - package mod - class ChatTimeout,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package hub - package actorApi - package mod - class Shadowban,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package hub - package actorApi - package mod - class KickFromRankings,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package hub - package actorApi - package mod - class AutoWarning,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package hub - package actorApi - package mod - class Impersonate,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package hub - package actorApi - package mod - class SelfReportMark,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package hub - package actorApi - package playban - class Playban,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package hub - package actorApi - package playban - class RageSitClose,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,1,package hub - package actorApi - package captcha - object AnyCaptcha,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,1,package hub - package actorApi - package captcha - class GetCaptcha,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,1,package hub - package actorApi - package captcha - class ValidCaptcha,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package hub - package actorApi - package lpv - class GamePgnsFromText,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package hub - package actorApi - package lpv - class LpvLinkRenderFromText,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package hub - package actorApi - package simul - class GetHostIds,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,1,package hub - package actorApi - package simul - class PlayerMove,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package hub - package actorApi - package mailer - class CorrespondenceOpponent,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package hub - package actorApi - package mailer - class CorrespondenceOpponents,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package hub - package actorApi - package irc - trait Event,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package hub - package actorApi - package irc - class Error,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package hub - package actorApi - package irc - class Warning,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package hub - package actorApi - package irc - class Info,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package hub - package actorApi - package irc - class Victory,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package hub - package actorApi - package timeline - class ReloadTimelines,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,1,package hub - package actorApi - package timeline - class Atom,0.0,3.0,1.0,3.0,1.0,3.0,1.0
HEAD,1,package hub - package actorApi - package timeline - class Follow,0.0,3.0,1.0,3.0,1.0,3.0,1.0
HEAD,1,package hub - package actorApi - package timeline - class TeamJoin,0.0,3.0,1.0,3.0,1.0,3.0,1.0
HEAD,1,package hub - package actorApi - package timeline - class TeamCreate,0.0,3.0,1.0,3.0,1.0,3.0,1.0
HEAD,1,package hub - package actorApi - package timeline - class ForumPost,0.0,4.0,1.0,4.0,1.0,4.0,1.0
HEAD,0,package hub - package actorApi - package timeline - class UblogPost,0.0,4.0,1.0,4.0,1.0,4.0,1.0
HEAD,1,package hub - package actorApi - package timeline - class TourJoin,0.0,3.0,1.0,3.0,1.0,3.0,1.0
HEAD,1,package hub - package actorApi - package timeline - class GameEnd,0.0,4.0,1.0,4.0,1.0,4.0,1.0
HEAD,1,package hub - package actorApi - package timeline - class SimulCreate,0.0,4.0,1.0,4.0,1.0,4.0,1.0
HEAD,1,package hub - package actorApi - package timeline - class SimulJoin,0.0,3.0,1.0,3.0,1.0,3.0,1.0
HEAD,1,package hub - package actorApi - package timeline - class StudyLike,0.0,3.0,1.0,3.0,1.0,3.0,1.0
HEAD,1,package hub - package actorApi - package timeline - class PlanStart,0.0,3.0,1.0,3.0,1.0,3.0,1.0
HEAD,0,package hub - package actorApi - package timeline - class PlanRenew,0.0,3.0,1.0,3.0,1.0,3.0,1.0
