commit,faults,path,Switch count,Max stretch,Min stretch,Average stretch,AvrParadigmEntropyBool,AvrParadigmGiniBool,MaxParadigmEntropyBool,MaxParadigmGiniBool,SumParadigmEntropyBool,SumParadigmGiniBool,AvrParadigmEntropyCount,AvrParadigmGiniCount,MaxParadigmEntropyCount,MaxParadigmGiniCount,SumParadigmEntropyCount,SumParadigmGiniCount,AvrParadigmEntropyFraction,AvrParadigmGiniFraction,MaxParadigmEntropyFraction,MaxParadigmGiniFraction,SumParadigmEntropyFraction,SumParadigmGiniFraction
HEAD,0,package chisel3 - object ActualDirection - class Bidirectional,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package chisel3 - package experimental - object DataMirror,0.0,51.0,51.0,51.0,-0.0,0.8333333333333334,-0.0,1.0,-0.0,5.0,-0.0,0.8333333333333334,-0.0,1.0,-0.0,5.0,-0.0,1.0,-0.0,1.0,-0.0,6.0
HEAD,0,package chisel3 - package experimental - object DataMirror - object internal,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,2.0,-0.0,1.0,-0.0,1.0,-0.0,2.0,-0.0,1.0,-0.0,1.0,-0.0,2.0
HEAD,0,package chisel3 - object cloneSupertype,7.0,51.0,51.0,51.0,0.9852281360342516,0.48979591836734704,0.9852281360342516,0.48979591836734704,0.9852281360342516,0.48979591836734704,0.9852281360342516,0.489795918367347,0.9852281360342516,0.489795918367347,0.9852281360342516,0.489795918367347,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package chisel3 - object chiselTypeOf,0.0,14.0,14.0,14.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package chisel3 - object Input,1.0,5.0,5.0,5.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package chisel3 - object Output,1.0,6.0,6.0,6.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package chisel3 - object Flipped,1.0,14.0,14.0,14.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,2,package chisel3 - class Data,45.0,309.0,309.0,309.0,0.30498697970571337,0.5206615646258503,0.9709505944546686,1.0,12.199479188228535,20.82646258503401,0.25759568808019456,0.4935968749632205,0.9709505944546686,1.0,10.303827523207783,19.74387499852882,0.1607017709595357,0.5777777777777777,0.9182958340544896,1.0,6.428070838381428,23.11111111111111
HEAD,2,package chisel3 - trait WireFactory,4.0,42.0,42.0,42.0,0.9182958340544896,0.4444444444444444,0.9182958340544896,0.4444444444444444,0.9182958340544896,0.4444444444444444,0.5435644431995964,0.21875,0.5435644431995964,0.21875,0.5435644431995964,0.21875,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package chisel3 - object Wire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package chisel3 - object WireDefault,10.0,40.0,40.0,40.0,0.2295739585136224,0.1111111111111111,0.9182958340544896,0.4444444444444444,0.9182958340544896,0.4444444444444444,0.18048202372184058,0.07999999999999996,0.7219280948873623,0.31999999999999984,0.7219280948873623,0.31999999999999984,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package chisel3 - package internal - object InternalDontCare,6.0,25.0,25.0,25.0,0.11589687492273326,0.7678571428571429,0.8112781244591328,1.0,0.8112781244591328,5.375,0.1031325849839089,0.76,0.7219280948873623,1.0,0.7219280948873623,5.32,0.13118511915064138,0.9206349206349207,0.9182958340544896,1.0,0.9182958340544896,6.444444444444445
HEAD,2,package chisel3 - object Module,9.0,68.0,68.0,68.0,0.19704562720685032,0.8979591836734695,0.9852281360342516,1.0,0.9852281360342516,4.4897959183673475,0.11833455571646549,0.8489795918367348,0.5916727785823275,1.0,0.5916727785823275,4.244897959183674,-0.0,0.8,-0.0,1.0,-0.0,4.0
HEAD,0,package chisel3 - package experimental - object IO,0.0,33.0,33.0,33.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,2,package chisel3 - package internal - object BaseModule,3.0,25.0,25.0,25.0,1.0,0.5,1.0,0.5,1.0,0.5,0.5916727785823275,0.24489795918367352,0.5916727785823275,0.24489795918367352,0.5916727785823275,0.24489795918367352,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package chisel3 - package internal - object BaseModule - class ClonePorts,0.0,3.0,3.0,3.0,-0.0,1.0,-0.0,1.0,-0.0,2.0,-0.0,1.0,-0.0,1.0,-0.0,2.0,-0.0,1.0,-0.0,1.0,-0.0,2.0
HEAD,2,package chisel3 - package internal - object BaseModule - method cloneIORecord - <$anon: chisel3.internal.firrtl.DefInstance>,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0,-0.0,1.0,-0.0,1.0,-0.0,1.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,2,package chisel3 - package experimental - class BaseModule,11.0,243.0,243.0,243.0,0.2404378029317286,0.38011695906432746,1.0,1.0,4.5683182557028434,7.222222222222222,0.20409358446946313,0.3579893610280493,1.0,1.0,3.8777781049197992,6.801797859532936,-0.0,0.631578947368421,-0.0,1.0,-0.0,12.0
HEAD,0,package chisel3 - object when,2.0,34.0,34.0,34.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,2,package chisel3 - class WhenContext,9.0,39.0,39.0,39.0,0.4591479170272448,0.2222222222222222,0.9182958340544896,0.4444444444444444,0.9182958340544896,0.4444444444444444,0.36096404744368116,0.15999999999999992,0.7219280948873623,0.31999999999999984,0.7219280948873623,0.31999999999999984,0.4591479170272448,0.2222222222222222,0.9182958340544896,0.4444444444444444,0.9182958340544896,0.4444444444444444
