commit,faults,path,FanOut,FanIn,CouplingBetweenObjects,DepthOfInheritance,LackOfCohesionInMethods,LinesOfCode,SourceLinesOfCode,CommentLinesOfCode,CommentDensity,NumberOfChildren,ResponseForClass,WeightedMethodCount,CyclomaticComplexity,DepthOfNesting,OutDegree,OutDegreeDistinct,PatternSize,NumberOfPatternVariables,ParadigmEntropyFraction,ParadigmGiniFraction
HEAD,0,package i18n - object I18nKeys - object coordinates,3.0,2.0,5.0,0.0,0.0,19.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package i18n - object I18nKeys - object study,3.0,5.0,8.0,0.0,0.0,156.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package i18n - object I18nKeys - object clas,3.0,4.0,7.0,0.0,0.0,103.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package i18n - object I18nKeys - object contact,3.0,3.0,6.0,0.0,0.0,75.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package i18n - object I18nKeys - object patron,3.0,6.0,9.0,0.0,0.0,69.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package i18n - object I18nKeys - object coach,3.0,5.0,8.0,0.0,0.0,31.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package i18n - object I18nKeys - object broadcast,3.0,5.0,8.0,0.0,0.0,27.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package i18n - object I18nKeys - object streamer,3.0,7.0,10.0,0.0,0.0,47.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package i18n - object I18nKeys - object tfa,3.0,3.0,6.0,0.0,0.0,15.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package i18n - object I18nKeys - object settings,3.0,2.0,5.0,0.0,0.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package i18n - object I18nKeys - object preferences,3.0,9.0,12.0,0.0,0.0,52.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package i18n - object I18nKeys - object team,3.0,10.0,13.0,0.0,0.0,46.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package i18n - object I18nKeys - object perfStat,3.0,2.0,5.0,0.0,0.0,32.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package i18n - object I18nKeys - object search,3.0,6.0,9.0,0.0,0.0,29.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package i18n - object I18nKeys - object tourname,3.0,3.0,6.0,0.0,0.0,46.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package i18n - object I18nKeys - object faq,3.0,2.0,5.0,0.0,0.0,103.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package i18n - object I18nKeys - object lag,3.0,2.0,5.0,0.0,0.0,15.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package i18n - object I18nKeys - object swiss,3.0,2.0,5.0,0.0,0.0,76.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package i18n - object I18nKeys - object puzzle,3.0,6.0,9.0,0.0,0.0,72.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package i18n - object I18nKeys - object puzzleTheme,3.0,2.0,5.0,0.0,0.0,126.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package i18n - object I18nKeys - object challenge,3.0,4.0,7.0,0.0,0.0,24.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package i18n - object I18nKeys - object storm,3.0,5.0,8.0,0.0,0.0,55.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package i18n - object I18nKeys - object ublog,3.0,2.0,5.0,0.0,0.0,36.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package i18n - object I18nKeys - object insight,3.0,1.0,4.0,0.0,0.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package i18n - object I18nKeys - object keyboardMove,3.0,2.0,5.0,0.0,0.0,21.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package i18n - object I18nKeys - object timeago,3.0,3.0,6.0,0.0,0.0,18.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package html - package auth - object signup,8.0,0.0,8.0,0.0,0.0,61.0,59.0,0.0,0.0,0.0,4.0,4.0,4.0,3.0,82.0,7.0,7.0,2.0,-0.0,1.0
HEAD,1,package app - package templating - object Environment,38.0,52.0,90.0,2.0,0.0,41.0,39.0,2.0,0.04878048780487805,0.0,14.0,11.0,11.0,0.0,7.0,4.0,0.0,0.0,-0.0,9.0
HEAD,1,package html - object mobile,4.0,0.0,4.0,0.0,0.0,83.0,69.0,5.0,0.06756756756756757,0.0,1.0,1.0,1.0,0.0,81.0,2.0,0.0,0.0,-0.0,0.0
HEAD,1,package tournament - class TournamentCache,33.0,9.0,39.0,0.0,1.0,113.0,108.0,3.0,0.02702702702702703,0.0,21.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package tournament - class TournamentCache - object tourCache,7.0,2.0,8.0,0.0,0.0,11.0,12.0,0.0,0.0,0.0,6.0,5.0,5.0,0.0,10.0,7.0,0.0,0.0,-0.0,5.0
HEAD,0,package tournament - class TournamentCache - object battle,8.0,6.0,13.0,0.0,0.0,11.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package tournament - class TournamentCache - object sheet,23.0,5.0,27.0,0.0,0.0,42.0,42.0,1.0,0.023255813953488372,0.0,13.0,5.0,5.0,0.0,21.0,13.0,0.0,0.0,-0.0,5.0
HEAD,1,package tournament - class TournamentCache - object sheet - class SheetKey,5.0,2.0,7.0,2.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package html - package relay - object show,8.0,0.0,8.0,0.0,0.0,57.0,57.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,42.0,2.0,0.0,0.0,-0.0,0.0
HEAD,1,package user - object mod,41.0,3.0,44.0,0.0,0.0,785.0,762.0,2.0,0.002617801047120419,0.0,35.0,36.0,36.0,33.0,1056.0,32.0,55.0,13.0,-0.0,6.0
HEAD,1,package controllers - class User,55.0,1.0,56.0,2.0,17.0,569.0,546.0,1.0,0.0018281535648994515,0.0,71.0,89.0,89.0,181.0,654.0,111.0,159.0,33.0,-0.0,27.0
HEAD,1,package controllers - class Tv,16.0,1.0,17.0,2.0,7.0,106.0,105.0,0.0,0.0,0.0,13.0,19.0,19.0,33.0,107.0,22.0,38.0,10.0,-0.0,10.0
HEAD,1,package controllers - class Puzzle,33.0,1.0,34.0,2.0,18.0,492.0,475.0,3.0,0.006276150627615063,0.0,52.0,75.0,75.0,105.0,423.0,79.0,118.0,24.0,-0.0,32.0
HEAD,1,package html - object racer,12.0,0.0,12.0,0.0,0.0,78.0,77.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,63.0,4.0,0.0,0.0,-0.0,1.0
HEAD,0,package security - class GeoIP,16.0,5.0,21.0,0.0,3.0,22.0,22.0,0.0,0.0,0.0,11.0,3.0,3.0,0.0,7.0,6.0,0.0,0.0,-0.0,3.0
HEAD,0,package security - object GeoIP,6.0,5.0,11.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package security - object GeoIP - class Config,4.0,6.0,10.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package security - class Location,9.0,5.0,14.0,2.0,2.0,9.0,8.0,0.0,0.0,0.0,6.0,2.0,2.0,0.0,5.0,5.0,0.0,0.0,-0.0,2.0
HEAD,1,package security - object Location,4.0,5.0,8.0,1.0,0.0,6.0,6.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,1,package controllers - class Account,19.0,1.0,20.0,2.0,13.0,432.0,422.0,0.0,0.0,0.0,47.0,58.0,58.0,97.0,428.0,78.0,63.0,15.0,-0.0,36.0
HEAD,1,package controllers - class Study,65.0,1.0,66.0,2.0,25.0,616.0,606.0,3.0,0.0049261083743842365,0.0,98.0,90.0,90.0,142.0,645.0,122.0,145.0,41.0,-0.0,44.0
HEAD,1,package swiss - object home,15.0,0.0,15.0,0.0,0.0,228.0,226.0,5.0,0.021645021645021644,0.0,10.0,7.0,7.0,0.0,285.0,11.0,0.0,0.0,-0.0,2.0
HEAD,1,package api - class ReferrerRedirect,9.0,1.0,10.0,0.0,1.0,15.0,13.0,2.0,0.13333333333333333,0.0,4.0,1.0,1.0,0.0,16.0,2.0,0.0,0.0,-0.0,1.0
HEAD,1,package board - object bits,16.0,4.0,20.0,0.0,0.0,53.0,53.0,0.0,0.0,0.0,14.0,7.0,7.0,0.0,29.0,11.0,0.0,0.0,-0.0,3.0
HEAD,1,package study - object show,9.0,1.0,10.0,0.0,0.0,60.0,60.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,43.0,2.0,0.0,0.0,-0.0,1.0
HEAD,1,package html - package round - object bits,24.0,3.0,27.0,0.0,0.0,121.0,111.0,8.0,0.06722689075630252,0.0,24.0,9.0,9.0,12.0,114.0,20.0,7.0,2.0,-0.0,0.0
HEAD,1,package team - object show,16.0,0.0,16.0,0.0,0.0,256.0,250.0,2.0,0.007936507936507936,0.0,8.0,11.0,11.0,7.0,343.0,10.0,3.0,0.0,-0.0,0.0
HEAD,1,package common - class ContentSecurityPolicy,13.0,3.0,16.0,2.0,2.0,83.0,80.0,16.0,0.16666666666666666,0.0,35.0,18.0,18.0,0.0,70.0,37.0,0.0,0.0,-0.0,17.0
HEAD,0,package oauth - class OAuthScope,1.0,48.0,49.0,0.0,1.0,3.0,4.0,0.0,0.0,22.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,1,package oauth - object OAuthScope,95.0,48.0,106.0,0.0,0.0,97.0,97.0,0.0,0.0,22.0,13.0,2.0,2.0,0.0,4.0,4.0,0.0,0.0,-0.0,0.0
HEAD,0,package oauth - object OAuthScope - object Preference,8.0,2.0,10.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package oauth - object OAuthScope - object Preference - object Read,4.0,23.0,27.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package oauth - object OAuthScope - object Preference - object Write,4.0,23.0,27.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package oauth - object OAuthScope - object Email,6.0,1.0,7.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package oauth - object OAuthScope - object Email - object Read,4.0,23.0,27.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package oauth - object OAuthScope - object Challenge,10.0,6.0,16.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package oauth - object OAuthScope - object Challenge - object Read,4.0,23.0,27.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package oauth - object OAuthScope - object Challenge - object Write,4.0,23.0,27.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package oauth - object OAuthScope - object Challenge - object Bulk,4.0,2.0,6.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package oauth - object OAuthScope - object Study,8.0,4.0,12.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package oauth - object OAuthScope - object Study - object Read,4.0,23.0,27.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package oauth - object OAuthScope - object Study - object Write,4.0,23.0,27.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package oauth - object OAuthScope - object Tournament,6.0,1.0,7.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package oauth - object OAuthScope - object Tournament - object Write,4.0,23.0,27.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package oauth - object OAuthScope - object Racer,6.0,1.0,7.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package oauth - object OAuthScope - object Racer - object Write,4.0,23.0,27.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package oauth - object OAuthScope - object Puzzle,6.0,2.0,8.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package oauth - object OAuthScope - object Puzzle - object Read,4.0,23.0,27.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package oauth - object OAuthScope - object Team,8.0,2.0,10.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package oauth - object OAuthScope - object Team - object Read,4.0,23.0,27.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package oauth - object OAuthScope - object Team - object Write,4.0,23.0,27.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package oauth - object OAuthScope - object Follow,8.0,1.0,9.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package oauth - object OAuthScope - object Follow - object Read,4.0,23.0,27.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package oauth - object OAuthScope - object Follow - object Write,4.0,23.0,27.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package oauth - object OAuthScope - object Msg,6.0,2.0,8.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package oauth - object OAuthScope - object Msg - object Write,4.0,23.0,27.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package oauth - object OAuthScope - object Board,6.0,5.0,11.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package oauth - object OAuthScope - object Board - object Play,4.0,8.0,12.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package oauth - object OAuthScope - object Bot,6.0,4.0,10.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package oauth - object OAuthScope - object Bot - object Play,4.0,8.0,12.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package oauth - object OAuthScope - object Engine,8.0,1.0,9.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package oauth - object OAuthScope - object Engine - object Read,4.0,23.0,27.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package oauth - object OAuthScope - object Engine - object Write,4.0,23.0,27.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package oauth - object OAuthScope - object Web,8.0,3.0,11.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package oauth - object OAuthScope - object Web - object Login,4.0,3.0,7.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package oauth - object OAuthScope - object Web - object Mod,4.0,3.0,7.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package oauth - object OAuthScope - class Scoped,4.0,3.0,7.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package controllers - class Team,37.0,1.0,38.0,2.0,27.0,603.0,578.0,2.0,0.0034482758620689655,0.0,73.0,93.0,93.0,88.0,562.0,105.0,75.0,9.0,-0.0,38.0
HEAD,1,package opening - class Env,9.0,2.0,11.0,0.0,0.0,17.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package opening - trait ExplorerEndpoint,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package opening - object bits,22.0,2.0,24.0,0.0,0.0,90.0,90.0,1.0,0.01098901098901099,0.0,24.0,11.0,11.0,8.0,134.0,26.0,15.0,5.0,-0.0,5.0
HEAD,1,package html - object storm,16.0,0.0,16.0,0.0,0.0,156.0,155.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,142.0,7.0,7.0,2.0,-0.0,0.0
HEAD,1,package lobby - object home,11.0,0.0,11.0,0.0,0.0,189.0,184.0,1.0,0.005405405405405406,0.0,3.0,4.0,4.0,0.0,200.0,2.0,0.0,0.0,-0.0,0.0
HEAD,1,package opening - class OpeningQuery,18.0,7.0,25.0,2.0,3.0,24.0,24.0,0.0,0.0,0.0,16.0,6.0,6.0,0.0,9.0,8.0,0.0,0.0,-0.0,6.0
HEAD,0,package opening - object OpeningQuery,11.0,7.0,18.0,1.0,0.0,21.0,16.0,5.0,0.23809523809523808,0.0,8.0,3.0,3.0,0.0,14.0,10.0,0.0,0.0,-0.0,2.0
HEAD,1,package tournament - class Pairing,14.0,15.0,29.0,2.0,9.0,42.0,41.0,0.0,0.0,0.0,35.0,27.0,27.0,0.0,36.0,30.0,0.0,0.0,-0.0,17.0
HEAD,0,package tournament - object Pairing,17.0,15.0,29.0,1.0,0.0,31.0,30.0,0.0,0.0,0.0,8.0,5.0,5.0,0.0,9.0,6.0,0.0,0.0,-0.0,3.0
HEAD,0,package tournament - object Pairing - class LastOpponents,3.0,5.0,8.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package tournament - object Pairing - class WithPlayers,4.0,5.0,9.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package tournament - object Pairing - class Prep,7.0,3.0,10.0,2.0,1.0,4.0,4.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,1,package html - package coach - object index,10.0,0.0,10.0,0.0,0.0,96.0,92.0,1.0,0.010752688172043012,0.0,1.0,4.0,4.0,10.0,116.0,2.0,14.0,4.0,-0.0,0.0
HEAD,1,package app - package templating - trait AssetHelper,26.0,1.0,27.0,0.0,14.0,86.0,81.0,6.0,0.06896551724137931,1.0,46.0,33.0,33.0,0.0,77.0,47.0,0.0,0.0,-0.0,29.0
HEAD,1,package controllers - class Tournament,29.0,2.0,31.0,2.0,21.0,591.0,563.0,3.0,0.00530035335689046,0.0,61.0,75.0,75.0,118.0,497.0,75.0,72.0,20.0,-0.0,36.0
