commit,faults,path,CyclomaticComplexity,DepthOfNesting,LinesOfCode,SourceLinesOfCode,CommentLinesOfCode,CommentDensity,OutDegree,OutDegreeDistinct,PatternSize,NumberOfPatternVariables,ParadigmEntropyFraction,ParadigmGiniFraction
HEAD,0,package automl - class BestModel - method getAllModelMetrics,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package automl - class BestModel - method setAllModelMetrics,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package automl - class BestModel - method copy,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package automl - class BestModel - method transform,1.0,0.0,5.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package automl - class BestModel - method transformSchema,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package onnx - object ONNXUtils - method mapOnnxJavaTypeToDataType,10.0,1.0,13.0,13.0,0.0,0.0,0.0,0.0,18.0,0.0,-0.0,1.0
HEAD,0,package onnx - object ONNXUtils - method mapTensorInfoToDataType,4.0,0.0,17.0,14.0,1.0,0.06666666666666667,9.0,5.0,0.0,0.0,-0.0,1.0
HEAD,0,package onnx - object ONNXUtils - method mapTensorInfoToDataType - method nestedArrayType,2.0,0.0,6.0,5.0,0.0,0.0,5.0,4.0,0.0,0.0,-0.0,0.0
HEAD,0,package onnx - object ONNXUtils - method mapValueInfoToDataType,5.0,5.0,16.0,15.0,0.0,0.0,6.0,4.0,12.0,3.0,-0.0,1.0
HEAD,0,package onnx - object ONNXUtils - method mapOnnxValueToArray,6.0,12.0,19.0,17.0,0.0,0.0,3.0,3.0,11.0,2.0,-0.0,1.0
HEAD,0,package onnx - object ONNXUtils - method createTensor,2.0,0.0,12.0,12.0,0.0,0.0,11.0,9.0,0.0,0.0,-0.0,1.0
HEAD,1,package onnx - object ONNXUtils - method validateBatchShapes,8.0,12.0,38.0,33.0,3.0,0.08333333333333333,28.0,17.0,10.0,2.0,-0.0,1.0
HEAD,0,package onnx - object ONNXUtils - method validateBatchShapes - method validateOneShape,6.0,12.0,22.0,20.0,1.0,0.047619047619047616,11.0,9.0,5.0,1.0,-0.0,0.0
HEAD,0,package onnx - object ONNXUtils - method loadTensorBuffer,9.0,9.0,50.0,50.0,0.0,0.0,53.0,27.0,16.0,1.0,-0.0,1.0
HEAD,0,package onnx - object ONNXUtils - method assertBufferElementsWritten,2.0,0.0,6.0,6.0,0.0,0.0,3.0,3.0,0.0,0.0,-0.0,0.0
HEAD,0,package onnx - object ONNXUtils - method writeNestedSeqToBuffer,4.0,6.0,9.0,9.0,0.0,0.0,9.0,6.0,14.0,2.0,-0.0,0.0
HEAD,0,package onnx - object ONNXUtils - method writeNestedSeqToStringBuffer,3.0,5.0,15.0,15.0,0.0,0.0,7.0,5.0,8.0,2.0,-0.0,1.0
HEAD,0,package onnx - object ONNXUtils - method writeNestedSeqToStringBuffer - method innerWrite,3.0,5.0,9.0,9.0,0.0,0.0,4.0,4.0,8.0,2.0,-0.0,1.0
HEAD,0,package onnx - object ONNXUtils - method compatible,5.0,3.0,10.0,10.0,0.0,0.0,8.0,4.0,31.0,5.0,-0.0,1.0
HEAD,0,package onnx - object ONNXUtils - method sliceModelAtOutputs,2.0,5.0,11.0,9.0,2.0,0.18181818181818182,8.0,7.0,6.0,2.0,-0.0,1.0
HEAD,0,package onnx - object ONNXUtils - method findUsedNodesForOutputs,4.0,0.0,39.0,32.0,6.0,0.15789473684210525,37.0,19.0,0.0,0.0,-0.0,1.0
HEAD,0,package onnx - object ONNXUtils - method findUsedNodesForOutputs - method markAsUsed,3.0,0.0,14.0,11.0,3.0,0.21428571428571427,5.0,5.0,0.0,0.0,-0.0,1.0
HEAD,0,package onnx - object ONNXUtils - method findUsedNodesForOutputs - method markAsUsedFrom,1.0,0.0,5.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0,-0.0,0.0
HEAD,0,package onnx - object ONNXUtils - method makeGraph,1.0,0.0,10.0,10.0,0.0,0.0,8.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package onnx - object ONNXUtils - method makeModel,1.0,0.0,4.0,4.0,0.0,0.0,3.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package onnx - object ONNXUtils - class AugmentedProtocolStringList - method toStringArray,1.0,0.0,3.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package onnx - object ONNXUtils - class AugmentedNodeProto - method getNodeOutputNames,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package onnx - object ONNXUtils - class AugmentedNodeProto - method getNodeInputNames,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,1,package causal - class DoubleMLEstimator - method fit,11.0,8.0,69.0,61.0,6.0,0.08955223880597014,68.0,6.0,14.0,3.0,-0.0,1.0
HEAD,1,package causal - class DoubleMLEstimator - method trainInternal,12.0,9.0,99.0,90.0,9.0,0.09090909090909091,84.0,16.0,41.0,11.0,-0.0,1.0
HEAD,0,package causal - class DoubleMLEstimator - method trainInternal - method getModel,3.0,9.0,16.0,16.0,0.0,0.0,8.0,2.0,8.0,2.0,-0.0,0.0
HEAD,0,package causal - class DoubleMLEstimator - method trainInternal - method getPredictedCols,7.0,5.0,15.0,15.0,0.0,0.0,6.0,3.0,15.0,3.0,-0.0,0.0
HEAD,0,package causal - class DoubleMLEstimator - method trainInternal - method calculateResiduals,1.0,0.0,30.0,30.0,0.0,0.0,34.0,8.0,0.0,0.0,-0.0,0.0
HEAD,0,package causal - class DoubleMLEstimator - method copy,1.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package causal - class DoubleMLEstimator - method transformSchema,1.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package causal - object DoubleMLEstimator - method validateTransformSchema,1.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package causal - class DoubleMLModel - method getRawTreatmentEffects,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package causal - class DoubleMLModel - method setRawTreatmentEffects,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package causal - class DoubleMLModel - method getAvgTreatmentEffect,1.0,0.0,4.0,4.0,0.0,0.0,3.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package causal - class DoubleMLModel - method getPValue,1.0,0.0,4.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package causal - class DoubleMLModel - method getConfidenceInterval,1.0,0.0,5.0,5.0,0.0,0.0,8.0,6.0,0.0,0.0,-0.0,1.0
HEAD,0,package causal - class DoubleMLModel - method percentile,1.0,0.0,6.0,6.0,0.0,0.0,4.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package causal - class DoubleMLModel - method copy,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package causal - class DoubleMLModel - method transform,1.0,0.0,5.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package causal - class DoubleMLModel - method transformSchema,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package causal - trait HasTreatmentCol - method getTreatmentCol,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package causal - trait HasTreatmentCol - method setTreatmentCol,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package causal - trait HasOutcomeCol - method getOutcomeCol,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package causal - trait HasOutcomeCol - method setOutcomeCol,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package causal - trait DoubleMLParams - method getTreatmentModel,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package causal - trait DoubleMLParams - method setTreatmentModel,1.0,0.0,4.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package causal - trait DoubleMLParams - method getOutcomeModel,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package causal - trait DoubleMLParams - method setOutcomeModel,1.0,0.0,4.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package causal - trait DoubleMLParams - method getSampleSplitRatio,1.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package causal - trait DoubleMLParams - method setSampleSplitRatio,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,1,package causal - trait DoubleMLParams - method getTreatmentType,3.0,3.0,10.0,10.0,0.0,0.0,0.0,0.0,6.0,0.0,-0.0,1.0
HEAD,0,package causal - trait DoubleMLParams - method getConfidenceLevel,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package causal - trait DoubleMLParams - method setConfidenceLevel,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package causal - trait DoubleMLParams - method setMaxIter,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package causal - trait DoubleMLParams - method setParallelism,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package causal - trait DoubleMLParams - method ensureSupportedEstimator,4.0,10.0,10.0,10.0,1.0,0.09090909090909091,4.0,4.0,7.0,0.0,-0.0,0.0
HEAD,0,package isolationforest - class IsolationForest - method copy,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package isolationforest - class IsolationForest - method fit,1.0,0.0,8.0,8.0,0.0,0.0,7.0,5.0,0.0,0.0,-0.0,1.0
HEAD,0,package isolationforest - class IsolationForest - method transformSchema,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package isolationforest - class IsolationForestModel - method setInnerModel,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package isolationforest - class IsolationForestModel - method getInnerModel,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package isolationforest - class IsolationForestModel - method copy,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,1,package isolationforest - class IsolationForestModel - method transform,1.0,0.0,5.0,5.0,0.0,0.0,3.0,2.0,0.0,0.0,-0.0,1.0
HEAD,1,package isolationforest - class IsolationForestModel - method transformSchema,1.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package http - trait HasErrorCol - method setErrorCol,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package http - trait HasErrorCol - method getErrorCol,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package http - object ErrorUtils - method addError,4.0,7.0,10.0,10.0,0.0,0.0,9.0,3.0,10.0,2.0,-0.0,0.0
HEAD,0,package http - object ErrorUtils - method nullifyResponse,2.0,0.0,7.0,6.0,0.0,0.0,4.0,3.0,0.0,0.0,-0.0,1.0
HEAD,0,package http - object ErrorUtils - method addErrorUDF,1.0,0.0,4.0,4.0,0.0,0.0,3.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package http - class SimpleHTTPTransformer - method getFlattenOutputBatches,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package http - class SimpleHTTPTransformer - method setFlattenOutputBatches,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package http - class SimpleHTTPTransformer - method getInputParser,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package http - class SimpleHTTPTransformer - method setInputParser,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package http - class SimpleHTTPTransformer - method setUrl,3.0,7.0,6.0,6.0,0.0,0.0,3.0,3.0,5.0,1.0,-0.0,1.0
HEAD,0,package http - class SimpleHTTPTransformer - method getOutputParser,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package http - class SimpleHTTPTransformer - method setOutputParser,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package http - class SimpleHTTPTransformer - method makePipeline,4.0,5.0,35.0,35.0,0.0,0.0,46.0,12.0,7.0,0.0,-0.0,1.0
HEAD,0,package http - class SimpleHTTPTransformer - method transform,1.0,0.0,6.0,6.0,0.0,0.0,4.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package http - class SimpleHTTPTransformer - method copy,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package http - class SimpleHTTPTransformer - method transformSchema,1.0,0.0,3.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package stages - class DropColumns - method getCols,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package stages - class DropColumns - method setCols,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package stages - class DropColumns - method setCol,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package stages - class DropColumns - method transform,1.0,0.0,5.0,5.0,0.0,0.0,3.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package stages - class DropColumns - method transformSchema,1.0,0.0,4.0,4.0,0.0,0.0,4.0,3.0,0.0,0.0,-0.0,1.0
HEAD,0,package stages - class DropColumns - method copy,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package translate - trait HasSubscriptionRegion - method getSubscriptionRegion,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package translate - trait HasSubscriptionRegion - method setSubscriptionRegion,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package translate - trait HasSubscriptionRegion - method getSubscriptionRegionCol,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package translate - trait HasSubscriptionRegion - method setSubscriptionRegionCol,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package translate - trait HasTextInput - method getText,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package translate - trait HasTextInput - method setText,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package translate - trait HasTextInput - method setText,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package translate - trait HasTextInput - method getTextCol,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package translate - trait HasTextInput - method setTextCol,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package translate - trait HasFromLanguage - method setFromLanguage,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package translate - trait HasFromLanguage - method setFromLanguageCol,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package translate - trait HasFromLanguage - method getFromLanguage,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package translate - trait HasFromLanguage - method getFromLanguageCol,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package translate - trait HasToLanguage - method setToLanguage,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package translate - trait HasToLanguage - method setToLanguageCol,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package translate - trait HasToLanguage - method getToLanguage,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package translate - trait HasToLanguage - method getToLanguageCol,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package translate - trait TextAsOnlyEntity - method contentType,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
HEAD,0,package translate - trait TextAsOnlyEntity - method inputFunc,7.0,1.0,40.0,38.0,0.0,0.0,34.0,12.0,4.0,1.0,-0.0,0.0
HEAD,0,package translate - trait TextAsOnlyEntity - method prepareEntity,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
HEAD,0,package translate - class TextTranslatorBase - method internalServiceType,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package translate - class TextTranslatorBase - method reshapeColumns,3.0,9.0,14.0,14.0,0.0,0.0,15.0,9.0,3.0,1.0,-0.0,1.0
HEAD,0,package translate - class TextTranslatorBase - method reshapeColumns - method reshapeToArray,3.0,9.0,10.0,10.0,0.0,0.0,13.0,7.0,3.0,1.0,-0.0,0.0
HEAD,0,package translate - class TextTranslatorBase - method customGetInternalTransformer,7.0,9.0,40.0,40.0,0.0,0.0,50.0,17.0,21.0,4.0,-0.0,1.0
HEAD,0,package translate - class TextTranslatorBase - method getInternalTransformer,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package translate - class TextTranslatorBase - method setLocation,1.0,0.0,5.0,5.0,1.0,0.16666666666666666,4.0,4.0,0.0,0.0,-0.0,1.0
HEAD,0,package translate - class Translate - method urlPath,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package translate - class Translate - method contentType,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
HEAD,0,package translate - class Translate - method inputFunc,8.0,1.0,42.0,40.0,0.0,0.0,37.0,12.0,4.0,1.0,-0.0,0.0
HEAD,0,package translate - class Translate - method getInternalTransformer,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package translate - class Translate - method setToLanguage,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package translate - class Translate - method setToLanguage,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package translate - class Translate - method setToLanguageCol,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package translate - class Translate - method setFromLanguage,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package translate - class Translate - method setFromLanguageCol,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package translate - class Translate - method setTextType,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package translate - class Translate - method setTextTypeCol,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package translate - class Translate - method setCategory,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package translate - class Translate - method setCategoryCol,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package translate - class Translate - method setProfanityAction,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package translate - class Translate - method setProfanityActionCol,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package translate - class Translate - method setProfanityMarker,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package translate - class Translate - method setProfanityMarkerCol,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package translate - class Translate - method setIncludeAlignment,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package translate - class Translate - method setIncludeAlignmentCol,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package translate - class Translate - method setIncludeSentenceLength,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package translate - class Translate - method setIncludeSentenceLengthCol,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package translate - class Translate - method setSuggestedFrom,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package translate - class Translate - method setSuggestedFromCol,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package translate - class Translate - method setFromScript,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package translate - class Translate - method setFromScriptCol,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package translate - class Translate - method setToScript,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package translate - class Translate - method setToScriptCol,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package translate - class Translate - method setAllowFallback,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package translate - class Translate - method setAllowFallbackCol,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package translate - class Translate - method responseDataType,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0
HEAD,0,package translate - class Transliterate - method urlPath,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package translate - class Transliterate - method setLanguage,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package translate - class Transliterate - method setLanguageCol,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package translate - class Transliterate - method setFromScript,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package translate - class Transliterate - method setFromScriptCol,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package translate - class Transliterate - method setToScript,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package translate - class Transliterate - method setToScriptCol,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package translate - class Transliterate - method responseDataType,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0
HEAD,0,package translate - class Detect - method urlPath,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package translate - class Detect - method responseDataType,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0
HEAD,0,package translate - class BreakSentence - method urlPath,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package translate - class BreakSentence - method setLanguage,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package translate - class BreakSentence - method setLanguageCol,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
